chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,class
0.26420629024505615,1267.7104703324653,1357.983776073911,2378.1699196091936,0.07631348789153132,-356.905517578125,164.4131622314453,-44.080589294433594,36.36296463012695,-8.203936576843262,0.606098473072052,-10.24946117401123,-2.5128722190856934,-10.146652221679688,-4.809572219848633,-7.519651412963867,-3.7172024250030518,-2.7575535774230957,-4.7747392654418945,-3.9933135509490967,-1.593170404434204,-4.433497905731201,0.47167742252349854,-1.2443280220031738,-0.06980184465646744,orch
0.2473687380552292,1511.0958627414313,1537.280226283657,2829.642750326276,0.09354267872679814,-201.13821411132812,142.44326782226562,-43.557342529296875,30.660694122314453,-7.914400100708008,4.708361625671387,-6.989989280700684,0.7070326805114746,-11.405838012695312,-4.036091327667236,-6.291622638702393,-4.77203893661499,-8.297516822814941,-7.020761489868164,-6.338680267333984,1.3607938289642334,-1.4923851490020752,3.570481777191162,-6.280534744262695,-2.9530189037323,orch
0.2596246302127838,1599.6741440186809,1599.8949622120936,2966.5609479227087,0.09992885368329467,-233.33663940429688,132.7673797607422,-41.96942138671875,28.077821731567383,-9.326601028442383,5.634515762329102,-5.198651313781738,3.4485299587249756,-11.368478775024414,-5.570664882659912,-10.77358627319336,-6.472026348114014,-5.320837020874023,-1.3384830951690674,-4.156749725341797,-3.4334702491760254,-5.23559045791626,6.41089391708374,1.2225452661514282,-8.776745796203613,orch
0.27292943000793457,1500.1460079177539,1547.166166898339,2833.5147300065255,0.08615048578886311,-228.83575439453125,140.0400390625,-40.933956146240234,26.62855339050293,-10.86493968963623,0.3914998769760132,-11.269303321838379,-2.514058828353882,-15.258910179138184,-9.084015846252441,-10.719196319580078,-1.425462245941162,-1.1735281944274902,-3.592953681945801,-3.7050509452819824,-0.31422948837280273,-6.703952789306641,0.5648477673530579,-0.15979981422424316,-5.362679481506348,orch
0.23226109147071838,1679.856190861623,1655.7022501022284,3162.008489976073,0.09798026029582367,-296.8520812988281,124.58766174316406,-40.11787796020508,25.313037872314453,-14.851290702819824,-3.822664976119995,-11.227072715759277,3.31841778755188,-8.950085639953613,-7.13806676864624,-12.453264236450195,-7.609377861022949,-4.4930596351623535,-1.7058619260787964,-0.6804735660552979,-0.5430994033813477,-6.027941703796387,-3.8449761867523193,-5.937389373779297,-0.9308427572250366,orch
0.2546306550502777,1415.1925311418845,1445.1832222860635,2604.5683185904873,0.08412485498839907,-262.3894348144531,147.31341552734375,-38.91767501831055,21.646581649780273,-13.51866340637207,-5.510563850402832,-11.695549964904785,-7.369544982910156,-10.541698455810547,-10.536139488220215,-10.768342971801758,-5.477409839630127,-1.3635278940200806,-4.883281707763672,-7.129642486572266,-1.526090383529663,-0.7595029473304749,3.799562454223633,-0.4904942214488983,-4.844979763031006,orch
0.26502615213394165,1150.5572058864016,1247.1867417707592,2027.7682488036544,0.07165385730858469,-321.1039733886719,174.17864990234375,-40.3895149230957,22.222715377807617,-15.740934371948242,-4.290635585784912,-12.901022911071777,-8.736051559448242,-14.140708923339844,-11.573758125305176,-13.132576942443848,-9.024273872375488,-4.693335056304932,-1.229095697402954,-0.39556676149368286,-0.9912394881248474,-3.517322063446045,-1.7729897499084473,-3.6940739154815674,-4.761826515197754,orch
0.2862856984138489,1453.311045008004,1470.8129379912264,2719.0789950696058,0.0829251105713457,-316.4833984375,149.53994750976562,-44.39102554321289,30.142980575561523,-13.146899223327637,-4.523970127105713,-14.716936111450195,-3.348980665206909,-9.71615982055664,-4.795551776885986,-11.684064865112305,-9.808342933654785,-8.460535049438477,-4.985121250152588,-1.8841958045959473,1.6901779174804688,-1.5702400207519531,0.6187772750854492,-2.7855148315429688,-1.1737921237945557,orch
0.3384462296962738,1492.0825883017544,1533.5047223212548,2786.526383048144,0.09223077689965198,-199.96124267578125,150.8094940185547,-41.24423599243164,31.946151733398438,-11.271261215209961,3.2779176235198975,-14.296985626220703,-2.9648914337158203,-10.383416175842285,0.6079081892967224,-6.680009365081787,-7.320278644561768,-8.274378776550293,-4.336155891418457,-3.4851560592651367,2.287092447280884,-1.579294204711914,2.303337812423706,-6.58662223815918,1.6897317171096802,orch
0.28207167983055115,1361.614159880961,1472.7809432017025,2571.5190984810033,0.0809561249274942,-197.32473754882812,154.10647583007812,-34.222503662109375,31.21248435974121,-8.0941162109375,4.021025657653809,-8.498106956481934,-2.5972418785095215,-9.535861015319824,-2.9365057945251465,-9.59331226348877,-11.263227462768555,-6.849947929382324,-2.821763515472412,0.5955609679222107,7.005539894104004,4.233229160308838,-0.0894315168261528,-11.99477481842041,-6.694888591766357,orch
0.3289106786251068,1220.5375461374226,1354.1592731124515,2268.730287485499,0.07259529981148492,-170.14456176757812,168.43399047851562,-37.14719009399414,28.39923095703125,-9.798394203186035,5.017588138580322,-7.415053844451904,-4.650182247161865,-15.526285171508789,-5.804579734802246,-6.233400344848633,-6.49431037902832,-9.437553405761719,-9.8153657913208,-7.674526214599609,0.18670092523097992,-2.4619534015655518,-0.010161716490983963,-8.992664337158203,-12.914498329162598,orch
0.32012200355529785,1539.9704400337462,1571.97998742937,2882.3766155198664,0.09049063768851508,-163.68283081054688,145.1120147705078,-42.13283920288086,26.098026275634766,-9.619840621948242,7.733816146850586,-9.158099174499512,-1.110992431640625,-18.402236938476562,-9.566134452819824,-5.028709888458252,-0.7425287961959839,-10.01108455657959,-10.119795799255371,-5.787530899047852,-1.5605002641677856,-8.89846134185791,0.7986441850662231,-6.31483793258667,0.2934423089027405,orch
0.2895773649215698,1294.443124167613,1348.7416765918526,2341.7982911289155,0.07643017691415313,-280.54052734375,146.9010772705078,-34.11710739135742,24.67429542541504,-2.0485785007476807,0.5985137224197388,-10.075864791870117,-7.796268939971924,-10.02265739440918,-4.798249244689941,-3.0196259021759033,-4.610683441162109,-7.16881799697876,-3.5979902744293213,1.16046142578125,4.646546363830566,0.6202290654182434,-2.6221985816955566,-4.779150009155273,7.667731761932373,orch
0.22286970913410187,1474.7496489044122,1375.3489860021687,2562.5261134171983,0.10076153748549883,-289.03765869140625,139.44000244140625,-55.44028854370117,20.029823303222656,-16.169248580932617,-2.3498270511627197,-9.856664657592773,-2.134265661239624,-7.618639945983887,-4.085184097290039,-4.54095458984375,-2.486037492752075,-0.9082934260368347,-1.8579367399215698,-1.1613218784332275,3.8056800365448,1.0943019390106201,-3.4802823066711426,-11.700571060180664,-2.1074440479278564,orch
0.22706954181194305,1301.034157385831,1396.7260696191975,2438.248055938225,0.07534145700406032,-245.9635467529297,155.41600036621094,-41.098533630371094,35.224464416503906,-10.252998352050781,0.9548661112785339,-9.249189376831055,-1.872959017753601,-10.284757614135742,-8.837913513183594,-9.698433876037598,-3.9386563301086426,-0.3755718469619751,-1.7092976570129395,-1.7471680641174316,0.6496124863624573,-2.3037943840026855,-3.7994847297668457,-8.099915504455566,-4.869744300842285,orch
0.25451362133026123,1446.440215879872,1450.349798677169,2658.0266186919953,0.09079198992169374,-192.0146942138672,152.1920928955078,-51.850555419921875,31.78873634338379,-10.085348129272461,3.5095577239990234,-11.968616485595703,-2.2104175090789795,-9.058775901794434,-5.365401268005371,-9.470625877380371,-6.63297700881958,-4.839696407318115,-3.628984212875366,-5.126832962036133,-3.8413946628570557,-5.821056842803955,-1.338344693183899,-1.6020417213439941,0.13232627511024475,orch
0.28329962491989136,1248.6669281586437,1402.108249345127,2395.5563573992167,0.0689212949535963,-176.88101196289062,163.96826171875,-39.817596435546875,33.32110595703125,-9.071310043334961,4.3327436447143555,-8.863886833190918,-1.878510594367981,-10.33668041229248,-7.465385437011719,-9.537725448608398,-7.514114856719971,-5.423375129699707,-4.544382572174072,-2.4983527660369873,0.40981051325798035,-2.434117078781128,-4.06314754486084,-11.083961486816406,-10.698509216308594,orch
0.22402611374855042,1183.058294590156,1281.2211756852075,2168.7582701928654,0.07200165857018562,-325.0723876953125,162.96363830566406,-40.83744812011719,31.684526443481445,-11.5571870803833,-7.721850872039795,-14.333008766174316,-6.828475475311279,-7.067816734313965,-4.10223388671875,-9.729938507080078,-2.4064929485321045,-0.922544002532959,-6.1602606773376465,-6.453909397125244,-3.3211188316345215,-2.577601671218872,-0.6627359986305237,-5.931560039520264,-1.8434035778045654,orch
0.2642788887023926,1123.2165007115414,1315.5734532186361,2127.5404219837587,0.0590797654437355,-365.59375,170.22396850585938,-32.97509002685547,35.73012161254883,-5.539355754852295,-0.771233081817627,-8.085654258728027,-0.7119378447532654,-7.498266696929932,-4.673867225646973,-8.109466552734375,-5.13300895690918,-3.0414185523986816,-4.087023735046387,-0.18845446407794952,0.18944232165813446,-1.6932367086410522,-3.8360037803649902,-8.280328750610352,-2.6027886867523193,orch
0.24291378259658813,1199.2479830375755,1199.360156559154,1938.6627551297854,0.08956845453886311,-284.3152770996094,171.844482421875,-44.577083587646484,21.284135818481445,-13.887662887573242,3.663663625717163,-5.04331111907959,-8.62425708770752,-17.35264015197754,-9.239404678344727,-2.4549214839935303,-4.687079906463623,-7.639498710632324,-7.620395660400391,-6.447506904602051,0.6230936646461487,-1.639879584312439,-0.9983279705047607,-4.487846374511719,4.15769624710083,orch
0.2506970465183258,1239.5576216643035,1303.0874364575243,2146.8753398709396,0.0790143289588167,-223.97329711914062,163.89178466796875,-40.815773010253906,23.972169876098633,-13.847171783447266,0.7870670557022095,-9.144766807556152,-3.9742188453674316,-9.599785804748535,-5.274288177490234,-8.349493980407715,-9.971753120422363,-7.724217891693115,-7.887118816375732,-2.2463719844818115,3.168334484100342,0.3944389224052429,7.268507480621338,1.3644602298736572,1.5292924642562866,orch
0.2714211344718933,1434.2886522095807,1531.57113660335,2706.7386211209396,0.08723693989269142,-143.376708984375,147.4607696533203,-37.51908874511719,31.475648880004883,-12.098544120788574,6.270388126373291,-10.733278274536133,-2.3548693656921387,-12.381141662597656,-5.058699131011963,-8.040026664733887,-3.3498728275299072,-6.523770809173584,-7.396912097930908,-10.286103248596191,-1.664437174797058,-4.545273780822754,-5.812472820281982,-13.565420150756836,-1.6546677350997925,orch
0.2218378186225891,1107.6742590601361,1109.6604116740523,1923.5245636057134,0.08361051696635731,-401.1501159667969,160.94859313964844,-13.273185729980469,10.767196655273438,0.23819337785243988,-7.491150856018066,-9.034396171569824,-14.61001968383789,-14.74666690826416,-3.879970073699951,3.1732895374298096,-4.119767665863037,-10.626302719116211,-10.466377258300781,-0.7833659648895264,10.296591758728027,0.9772675633430481,-14.283626556396484,-10.999523162841797,7.98223876953125,orch
0.2010912448167801,881.4744184585956,1020.1487209398914,1480.220360988254,0.04830812246229698,-462.9145812988281,175.33457946777344,4.966259956359863,13.691213607788086,4.16433048248291,-7.314760208129883,-3.2722723484039307,-7.48854923248291,-13.251726150512695,-14.529353141784668,-9.669543266296387,-5.339172840118408,-0.8188974857330322,-1.6299161911010742,-0.24917072057724,4.857179641723633,8.737504959106445,10.243365287780762,5.545801162719727,0.7595412135124207,orch
0.20744216442108154,1229.6790604886276,1278.858335581769,2269.8793911325406,0.06320239994199536,-491.1640930175781,149.7509765625,-22.42522621154785,19.363378524780273,-2.0777440071105957,-3.2349131107330322,-4.788017749786377,-5.217709064483643,-7.4452362060546875,-13.888448715209961,-11.720993041992188,-8.266083717346191,0.10637429356575012,1.7271103858947754,10.20604419708252,17.501819610595703,18.505699157714844,13.276226997375488,2.4926819801330566,-4.314205169677734,orch
0.28698447346687317,1229.1566333447738,1364.772169683576,2340.8240510803366,0.06114618075696056,-321.77008056640625,142.55877685546875,-26.430774688720703,16.827350616455078,2.6158127784729004,-7.596822261810303,-8.987640380859375,-7.382590293884277,-10.239814758300781,-6.945788383483887,-10.539633750915527,-9.21198558807373,-8.427959442138672,-6.15576696395874,-2.764916181564331,1.6452795267105103,1.1116317510604858,0.8584855198860168,-5.4653167724609375,-9.15439224243164,orch
0.22780127823352814,1315.893187085565,1363.6521314243819,2405.798368166328,0.0738131706786543,-347.5917053222656,152.28134155273438,-36.778133392333984,24.500028610229492,-13.884587287902832,-6.537168502807617,-13.13492488861084,-4.930123805999756,-10.490795135498047,-5.959897994995117,-10.060775756835938,-6.954444408416748,-6.012174129486084,-7.9337921142578125,-6.308592796325684,0.44355982542037964,0.4570927023887634,2.831550121307373,3.0910956859588623,7.602663516998291,orch
0.16451296210289001,901.4929409994623,1057.8809572536845,1501.928427711717,0.05474414515661253,-393.905517578125,183.82986450195312,-23.631189346313477,25.06654167175293,-3.99867844581604,-4.645605564117432,-7.9246745109558105,-7.613112449645996,-6.412265777587891,-9.81635856628418,-9.918734550476074,-6.827404975891113,1.1763885021209717,2.6157209873199463,1.8861619234085083,-1.8938612937927246,-3.1325907707214355,2.4117751121520996,3.9022934436798096,0.12997472286224365,orch
0.24458354711532593,1109.787366142202,1249.1098852266796,2018.4505170569896,0.0707158135150812,-306.0232238769531,175.19219970703125,-31.660388946533203,29.97195816040039,-4.883487701416016,0.5185090899467468,-9.684708595275879,-3.79423189163208,-5.021786689758301,-3.97141695022583,-9.022732734680176,-11.534882545471191,-5.44398832321167,-0.014747955836355686,1.1148929595947266,2.019599437713623,0.7582004070281982,3.7146902084350586,-2.5653719902038574,-7.4582343101501465,orch
0.3276572525501251,1468.9030123699133,1552.784572590613,2803.9378013522332,0.09054161832946636,-129.262451171875,149.27354431152344,-42.02069854736328,30.736677169799805,-10.984541893005371,8.317239761352539,-10.660449981689453,-4.683140277862549,-15.979900360107422,-4.221320629119873,-7.315935134887695,-5.396420001983643,-7.095914363861084,-7.60563850402832,-8.661161422729492,-2.559619665145874,-6.03062105178833,-3.908404588699341,-11.537760734558105,-10.197591781616211,orch
0.2772030234336853,1597.897382552493,1659.6721646903616,2970.80763531395,0.10875530198665893,-126.98080444335938,138.86790466308594,-35.93767547607422,27.67661476135254,-6.174750804901123,11.92410659790039,-10.117779731750488,-7.704795837402344,-15.0255765914917,-2.2565548419952393,-2.0559146404266357,-4.156059741973877,-9.250894546508789,-4.467835903167725,-9.95404052734375,-4.380885124206543,-9.870060920715332,-5.5008111000061035,-3.938994884490967,-4.364283084869385,orch
0.21491558849811554,1208.6562516186227,1277.572182758915,2188.7177009316997,0.0757730930974478,-349.4366760253906,160.80712890625,-35.687252044677734,22.87824058532715,-7.328512668609619,-6.032817840576172,-2.3666012287139893,-2.678344249725342,-6.029679775238037,-12.728804588317871,-14.164039611816406,-13.96323013305664,-4.523008346557617,-2.7080891132354736,-2.4309988021850586,-0.9412280917167664,-1.4604697227478027,-1.5684467554092407,-4.2169108390808105,-4.9858198165893555,orch
0.25691717863082886,1293.758634567377,1365.023604060553,2324.0121651138343,0.07778173035092807,-271.0933837890625,158.638671875,-42.79299545288086,21.871845245361328,-12.398134231567383,-2.2969560623168945,-13.430279731750488,-7.998457431793213,-16.236825942993164,-10.494690895080566,-11.300925254821777,-9.597832679748535,-5.5464186668396,-5.551254749298096,-4.374001502990723,-1.6012496948242188,-2.488751173019409,-1.5954170227050781,-10.132540702819824,-11.027742385864258,orch
0.3465448319911957,1529.7364781102606,1578.2893106793085,2927.2416187826275,0.08548320584396751,-218.74081420898438,143.77122497558594,-41.93388366699219,32.171363830566406,-9.785432815551758,3.150939464569092,-9.326475143432617,0.06415612995624542,-10.064777374267578,-5.4301910400390625,-8.893790245056152,-2.8656773567199707,-3.2618303298950195,-5.516633987426758,-3.9411888122558594,-1.1757944822311401,-3.4391496181488037,0.570244550704956,-3.876385450363159,-4.590421676635742,orch
0.30282077193260193,1587.5658963759274,1651.2449139595565,3022.8420461136893,0.09162693953016242,-157.19239807128906,137.8123779296875,-41.219947814941406,30.947275161743164,-13.265366554260254,4.755404472351074,-12.787054061889648,-0.058487117290496826,-14.193785667419434,-4.7970404624938965,-11.946137428283691,-8.021854400634766,-8.61315631866455,-5.377833366394043,-4.132265090942383,0.8252127766609192,-2.637464761734009,-0.9525218605995178,-10.148842811584473,-8.50193977355957,orch
0.30669862031936646,1092.1368903789742,1230.7082901519402,2002.8127152515951,0.06574463457076567,-318.0384216308594,151.50247192382812,-17.118865966796875,14.601615905761719,-1.6882621049880981,-10.197397232055664,-11.930868148803711,-9.529367446899414,-11.282135009765625,-8.723920822143555,-10.425382614135742,-8.280235290527344,-8.801878929138184,-5.268245220184326,0.4987715184688568,4.7923479080200195,0.27964285016059875,-5.4958415031433105,0.22894924879074097,0.7837525606155396,orch
0.26176750659942627,961.5326374499,1125.344941577066,1592.7325963420824,0.05795252682714617,-373.5163269042969,167.62005615234375,-15.472217559814453,3.8231489658355713,-6.974364757537842,-13.733675956726074,-14.574801445007324,-9.093663215637207,-6.80946159362793,-8.660033226013184,-12.347167015075684,-5.022398471832275,-3.4473376274108887,-3.645324230194092,4.6590895652771,8.380043983459473,4.068936824798584,4.337789058685303,7.613304615020752,5.030736446380615,orch
0.2492937594652176,948.1364949490821,1208.4771974774837,1733.822539787558,0.044855033715197216,-442.96881103515625,174.05152893066406,-18.43870735168457,27.312543869018555,3.0588760375976562,-2.5824224948883057,-5.702531337738037,-6.532686710357666,-9.639936447143555,-6.561359882354736,-3.0224082469940186,-3.19775390625,-4.217494964599609,-5.0849609375,3.196091413497925,5.85713529586792,2.0875632762908936,-3.897108554840088,-7.437272071838379,-4.822637557983398,orch
0.29522907733917236,1293.200194733317,1401.0133005415914,2441.0458735136312,0.07840142836426914,-207.88844299316406,163.96282958984375,-37.0237922668457,29.536590576171875,-8.218742370605469,3.4741051197052,-6.132996559143066,-1.607602596282959,-7.69155740737915,-2.6132075786590576,-8.99102783203125,-6.982234954833984,-5.596242427825928,-2.2733685970306396,-0.9805848598480225,1.5552586317062378,-0.30517882108688354,0.5450235605239868,-9.226367950439453,-8.25307846069336,orch
0.32104918360710144,1587.7373233319888,1642.249207165536,3038.155101236224,0.09794514029872389,-165.22882080078125,140.6748504638672,-39.40855026245117,31.32328987121582,-13.510764122009277,4.243503570556641,-12.894429206848145,1.0908795595169067,-11.373563766479492,-3.00508451461792,-9.071364402770996,-6.38944149017334,-6.619435787200928,-4.795155048370361,-6.732793807983398,-2.3618361949920654,-4.479330062866211,1.1445355415344238,-6.866226673126221,-7.2725067138671875,orch
